startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q_recaptchascore,consent,ready_quiz7,quiz7_1,quiz7_2,quiz7_3,allocation_luck10,allocation_luck00,allocation_luck01,allocation_luck50,allocation_luck90,allocation_luck99,allocation_luck100,ready_quiz8,quiz8_1,quiz8_2,quiz8_3,edu_15v4_belief,edu_15v4_decision,edu_15v0_belief,edu_15v0_decision,edu_15v1_belief,edu_15v1_decision,edu_15v7_belief,edu_15v7_decision,edu_15v11_belief,edu_15v11_decision,edu_15v14_belief,edu_15v14_decision,edu_15v15_belief,edu_15v15_decision,ready_quiz9,quiz9_1,quiz9_2,quiz9_3,emp_15v4_belief,emp_15v4_decision,emp_15v0_belief,emp_15v0_decision,emp_15v1_belief,emp_15v1_decision,emp_15v7_belief,emp_15v7_decision,emp_15v11_belief,emp_15v11_decision,emp_15v14_belief,emp_15v14_decision,emp_15v15_belief,emp_15v15_decision,survey_consideration,q121_4_text,q121_7_text,survey_opinion_educ,survey_opinion_employ,survey_surpassingReasons,male,age,edu,income,party,q129_6_text,attitude,englishNative,q1211_2_text,followup,connectID,participantid,assignmentid,projectid
2023-07-21 13:02:31,2023-07-21 13:04:41,IP Address,71.235.90.171,100,129,True,2023-07-21 13:04:41,R_2cuCms4OQDSemcN,,,,,41.3186,-72.9302,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37A9122A22DA475FBB2B05122C28F9F0,da66c6c7-fec6-4218-8c65-55cdfb9959e8,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:00:31,2023-07-21 13:04:59,IP Address,99.106.193.149,100,267,True,2023-07-21 13:04:59,R_ApNpBF8iNIj1R7j,,,,,32.7254,-97.3208,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,15,Worker A is paid $1 USD and Worker B is paid $5 USD.,10,Worker A is paid $3 USD and Worker B is paid $3 USD.,11,Worker A is paid $3 USD and Worker B is paid $3 USD.,25,Worker A is paid $3 USD and Worker B is paid $3 USD.,41,Worker A is paid $3 USD and Worker B is paid $3 USD.,48,Worker A is paid $3 USD and Worker B is paid $3 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Male,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,BA8F3020F91340B58A68DCE3713D3864,BA8F3020F91340B58A68DCE3713D3864,6b316fff-6693-4f6c-a90f-ee82495fa23a,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:58:02,2023-07-21 13:05:14,IP Address,184.15.18.141,100,432,True,2023-07-21 13:05:15,R_1IF8bUFkV0JegOX,,,,,38.4832,-80.4476,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,,Male,50 to 59,"some college education, or 2 year college degree","$0 to $15,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,DC3E2484F762493A87C050B2B20137A7,DC3E2484F762493A87C050B2B20137A7,4b831db3-c403-4799-88a6-827fed01ef26,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:58:16,2023-07-21 13:05:22,IP Address,73.183.100.91,100,425,True,2023-07-21 13:05:22,R_3j24Ai3DfBeyBxB,,,,,39.652,-79.9444,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6977D45C374747D3AE4F6A8EFC5CA4A2,bba97024-a6cd-4a1e-98d3-2ed333fd8fc8,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:03:47,2023-07-21 13:05:33,IP Address,137.25.70.129,100,105,True,2023-07-21 13:05:33,R_2DTcGqYKQXYWu7y,,,,,33.9436,-117.9957,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9482020C92D44BE095717E9EF690D5EB,d710289a-24e5-44f7-81b8-4fb340bf780c,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:04:25,2023-07-21 13:05:40,Spam,76.214.41.213,100,74,True,2023-07-21 13:05:41,R_2bHj7oKi8Pwx4zd,,,,,33.1097,-117.067,anonymous,EN,0.8999999761581421,I agree,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429723317E924F118E3C0C35AC6A5A89,8d3e3531-12fb-4ee5-a446-23ed9a00ba6f,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:55:25,2023-07-21 13:05:54,IP Address,99.47.243.217,100,628,True,2023-07-21 13:05:54,R_Xw7XwoBI3BR37kR,,,,,33.7372,-117.8232,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,60 to 69,graduated from a 4 year college,"$50,001 to $70,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,9CAB3C84E979458D9AAD1E45477A9219,9CAB3C84E979458D9AAD1E45477A9219,31ab31be-1f69-45cd-b4e1-181c521e3f88,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:56:03,2023-07-21 13:06:13,IP Address,104.234.53.55,100,610,True,2023-07-21 13:06:13,R_3EG3lG6KZDcs63S,,,,,40.7123,-74.0068,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $0 USD and Worker B is paid $6 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,B4D757311CD242519B0C288761F32118,B4D757311CD242519B0C288761F32118,2c31e817-53fe-41d6-8b9f-b4c20487a059,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:58:18,2023-07-21 13:06:17,IP Address,107.145.174.52,100,478,True,2023-07-21 13:06:17,R_pLxNHtfcqUoPVpD,,,,,29.2866,-81.0869,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,10,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,15,Worker A is paid $6 USD and Worker B is paid $0 USD.,33,Worker A is paid $6 USD and Worker B is paid $0 USD.,44,Worker A is paid $6 USD and Worker B is paid $0 USD.,50,Worker A is paid $6 USD and Worker B is paid $0 USD.,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,Worker B is more capable or skilled than Worker A.,Male,50 to 59,graduated from a 4 year college,"$50,001 to $70,000",Independent,,The amount of inequality in society is very reasonable.,Yes,,Yes,5FF566A217DD4693B3BD43A587CACEC4,5FF566A217DD4693B3BD43A587CACEC4,94bc0370-e108-45e2-babe-b92c44e4b0f1,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:57:59,2023-07-21 13:06:20,IP Address,173.24.8.80,100,500,True,2023-07-21 13:06:20,R_1FqswAAFWsLsPXC,,,,,37.7202,-89.2157,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7E05571087B4415488795DB825C8ADEA,cfba4f9d-9429-4413-b83b-73e7237f6662,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:00:45,2023-07-21 13:06:20,IP Address,70.132.209.70,100,334,True,2023-07-21 13:06:21,R_7PxOI4fBVgubzzP,,,,,25.7689,-80.1946,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,54,Worker A is paid $4 USD and Worker B is paid $2 USD.,24,Worker A is paid $4 USD and Worker B is paid $2 USD.,13,Worker A is paid $4 USD and Worker B is paid $2 USD.,33,Worker A is paid $3 USD and Worker B is paid $3 USD.,35,Worker A is paid $3 USD and Worker B is paid $3 USD.,56,Worker A is paid $3 USD and Worker B is paid $3 USD.,44,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,"Worker B answered their 11 questions very carefully, while Worker A was not so careful when answering their 15 multiple-choice questions.",Female,23 to 29,"some college education, or 2 year college degree","$30,001 to $50,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,69CCCA86163349D0BBEC28510D787732,69CCCA86163349D0BBEC28510D787732,151aa217-ca84-41d5-9839-cb704110d487,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:00:37,2023-07-21 13:06:30,IP Address,24.117.107.180,100,353,True,2023-07-21 13:06:31,R_AvwcCKQfesjFJGV,,,,,43.492,-112.0592,anonymous,EN,0.800000011920929,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,,Male,30 to 39,some graduate school attended or higher,"$100,001 to $130,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,8531C4436D594873B71C6D500167440C,8531C4436D594873B71C6D500167440C,aeef102e-4fee-498b-9b55-7a3d0f1df65f,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:55:48,2023-07-21 13:06:38,IP Address,67.44.160.84,100,649,True,2023-07-21 13:06:39,R_31o9r55TK9gIHNk,,,,,43.0382,-87.91,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,20,Worker A is paid $3 USD and Worker B is paid $3 USD.,10,Worker A is paid $3 USD and Worker B is paid $3 USD.,10,Worker A is paid $3 USD and Worker B is paid $3 USD.,29,Worker A is paid $3 USD and Worker B is paid $3 USD.,43,Worker A is paid $3 USD and Worker B is paid $3 USD.,50,Worker A is paid $4 USD and Worker B is paid $2 USD.,50,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,50 to 59,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,27BD0CB0AC7B45F3BB7474AF344E4912,27BD0CB0AC7B45F3BB7474AF344E4912,19ecea75-6afe-4019-8b8c-e8e601e6a520,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:04:14,2023-07-21 13:06:41,IP Address,24.62.47.210,100,147,True,2023-07-21 13:06:41,R_3gZ5xdSOI1biuXa,,,,,42.5181,-70.899,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3887EED8204B4EC2827096702285F974,938a94ec-5649-45c2-973a-22f35c6daa57,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:03:23,2023-07-21 13:06:46,IP Address,107.215.176.61,100,203,True,2023-07-21 13:06:47,R_3RqMdU9Vp9qpJpD,,,,,41.8482,-87.6521,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D18040236CD496FA2BD532C4AD2AD72,a7ab86df-f8bc-4993-814b-0f209f3c1ed2,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:59:59,2023-07-21 13:06:47,IP Address,207.237.37.131,100,407,True,2023-07-21 13:06:47,R_3phEBfRNaSISWD9,,,,,40.7429,-73.9392,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,5,Worker A is paid $5 USD and Worker B is paid $1 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $5 USD and Worker B is paid $1 USD.,8,Worker A is paid $5 USD and Worker B is paid $1 USD.,22,Worker A is paid $5 USD and Worker B is paid $1 USD.,33,Worker A is paid $4 USD and Worker B is paid $2 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,"Worker B answered their 11 questions very carefully, while Worker A was not so careful when answering their 15 multiple-choice questions.",Other or prefer not to say,30 to 39,graduated from a 4 year college,"$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,CE6B706B4D174D908F8DFF27E755656B,CE6B706B4D174D908F8DFF27E755656B,4a7b6a56-0ce9-4dda-8598-51ce173a5eae,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:05:05,2023-07-21 13:06:58,IP Address,76.192.10.43,100,112,True,2023-07-21 13:06:59,R_RxC7C6rR80wPgCB,,,,,35.798,-78.3926,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9E6564E02B2D4D21A9E9B99F8E8FB6A7,5b8febcb-06a3-4e6a-bde5-7189b5aa795f,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:58:15,2023-07-21 13:07:33,IP Address,73.99.32.140,100,558,True,2023-07-21 13:07:34,R_puy86kB40SrdjvH,,,,,36.6817,-77.5565,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,1,Worker A is paid $4 USD and Worker B is paid $2 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $5 USD and Worker B is paid $1 USD.,4,Worker A is paid $4 USD and Worker B is paid $2 USD.,28,Worker A is paid $4 USD and Worker B is paid $2 USD.,44,Worker A is paid $3 USD and Worker B is paid $3 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,"Worker B answered their 11 questions very carefully, while Worker A was not so careful when answering their 15 multiple-choice questions.",Female,30 to 39,"some college education, or 2 year college degree","$15,001 to $30,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,E3A1BB895E304F39BB6D833CC9060D06,E3A1BB895E304F39BB6D833CC9060D06,c99660f8-5391-4691-a1d8-82021ea4ec1a,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:55:59,2023-07-21 13:07:39,IP Address,74.65.23.215,100,700,True,2023-07-21 13:07:40,R_2f3ubT8QqkbNm2i,,,,,42.7217,-78.0104,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Male,18 to 22,"some college education, or 2 year college degree","$15,001 to $30,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A463EF16D7914523A6F7DA2825779EAB,A463EF16D7914523A6F7DA2825779EAB,c1a140d0-687e-4c8d-80a0-d70d4973a228,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:02:30,2023-07-21 13:07:53,IP Address,98.51.83.197,100,322,True,2023-07-21 13:07:53,R_RPjJ3ZdsPkJTa8h,,,,,37.2941,-121.8996,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,57,Worker A is paid $4 USD and Worker B is paid $2 USD.,0,Worker A is paid $3 USD and Worker B is paid $3 USD.,2,Worker A is paid $3 USD and Worker B is paid $3 USD.,21,Worker A is paid $3 USD and Worker B is paid $3 USD.,43,Worker A is paid $3 USD and Worker B is paid $3 USD.,47,Worker A is paid $3 USD and Worker B is paid $3 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,Worker B studied the tutorial material more carefully (ie. taking more time to read and think about it) than Worker A did.,Male,30 to 39,"some college education, or 2 year college degree","$50,001 to $70,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,3A16B33FCC354D1EB138BAB806DF944A,3A16B33FCC354D1EB138BAB806DF944A,fa2e668c-db99-4e49-9ed8-14b9ef8e9705,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:06:40,2023-07-21 13:07:56,IP Address,50.159.59.27,100,75,True,2023-07-21 13:07:56,R_1ISsAwO4CnPWlsI,,,,,36.175,-115.1372,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B123286873C8481988A52420BF087B2C,15858f8c-5832-4491-8ddf-510a4f9dbe75,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 12:55:49,2023-07-21 13:08:02,IP Address,108.20.209.183,100,732,True,2023-07-21 13:08:03,R_QiHzzVP7UySOBbP,,,,,42.3104,-71.2741,anonymous,EN,0.800000011920929,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,90,Worker A is paid $4 USD and Worker B is paid $2 USD.,1,Worker A is paid $4 USD and Worker B is paid $2 USD.,5,Worker A is paid $3 USD and Worker B is paid $3 USD.,30,Worker A is paid $3 USD and Worker B is paid $3 USD.,40,Worker A is paid $5 USD and Worker B is paid $1 USD.,44,Worker A is paid $5 USD and Worker B is paid $1 USD.,50,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Other or prefer not to say,23 to 29,graduated from a 4 year college,I prefer not to answer,I do not vote,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,3D7D72CEA1F6413D961CE185176CE502,3D7D72CEA1F6413D961CE185176CE502,1de20bf9-f4bc-43d6-870a-845ec5b1fd05,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:00:49,2023-07-21 13:08:12,IP Address,174.208.35.104,100,442,True,2023-07-21 13:08:13,R_3FRTWMVX9Kj0HcN,,,,,43.1702,-77.6923,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,81,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,1,Worker A is paid $6 USD and Worker B is paid $0 USD.,36,Worker A is paid $4 USD and Worker B is paid $2 USD.,48,Worker A is paid $4 USD and Worker B is paid $2 USD.,55,Worker A is paid $3 USD and Worker B is paid $3 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,Worker B is more capable or skilled than Worker A.,Male,23 to 29,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,FB28CA496D3F447E927A834AB1E016C2,FB28CA496D3F447E927A834AB1E016C2,007e27b3-b5fd-4f73-b22b-007b7b784ef1,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:03:12,2023-07-21 13:08:29,IP Address,104.185.203.70,100,316,True,2023-07-21 13:08:30,R_3hgBQi1nrigFGdR,,,,,33.9521,-84.5475,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Male,40 to 49,some graduate school attended or higher,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,CC86A58DFCE543538521D01054A0CDCE,CC86A58DFCE543538521D01054A0CDCE,f706db5c-59ea-4b70-bc30-626de655ef60,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:01:17,2023-07-21 13:09:08,IP Address,66.10.76.117,100,470,True,2023-07-21 13:09:08,R_1ibwDJahjisdwDv,,,,,34.0769,-118.2076,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Male,23 to 29,graduated from a 4 year college,"$130,001 to $170,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,264F55950BA94D05828766FBF45350D6,264F55950BA94D05828766FBF45350D6,7c023dba-9304-4cba-b36e-856c963831d3,a474375e-ebea-4247-899f-31cc9bd92ad2
2023-07-21 13:03:46,2023-07-21 13:09:42,IP Address,75.161.218.12,100,355,True,2023-07-21 13:09:43,R_1dtVKn8dGomPCCf,,,,,35.1871,-106.6659,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Male,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AB4D929E25A942249E8D34299746B1A6,AB4D929E25A942249E8D34299746B1A6,362f5732-1f1f-4ed6-8a8c-e4792a552936,a474375e-ebea-4247-899f-31cc9bd92ad2
